hovedperson,ektefelleEllerPartner,sivilstand,erGjeldende,sivilstandsdato,myndighet
03876296798,09896197646,GIFT,True,2009-08-29,None
03885096637,01844697984,GIFT,True,1997-01-19,None
03885696138,08885796800,GIFT,True,2019-02-20,None
03886198859,01906499998,GIFT,True,2006-05-25,None
03896197117,13836498075,GIFT,True,2019-01-28,None
03898298573,25898199285,GIFT,True,2016-09-01,None
03899098721,03858998610,GIFT,True,2019-02-24,None
03902948383,13892948679,GIFT,True,2003-09-12,None
03903546750,09813148673,GIFT,True,2003-06-14,None
03905198091,05885398911,GIFT,True,1990-12-22,None
03914598612,05884398721,GIFT,True,2017-10-04,None
03915295974,06895397642,GIFT,True,1989-07-19,None
03918898769,08918899619,GIFT,True,2008-05-17,None
03925299633,27825397774,GIFT,True,1990-12-14,None
03926699201,20816798192,GIFT,True,1987-09-13,None
03928399639,10888599717,GIFT,True,2017-03-13,None
04813548157,09923349437,SEPARERT,True,2021-11-15,STATSFORVALTEREN
04813548157,09923349437,GIFT,False,2021-11-14,ANSATT_I_KOMMUNE
04814497122,21864495882,GIFT,True,1965-05-13,None
04816196413,06876394543,GIFT,True,2012-06-28,None
04825298407,14845397938,GIFT,True,2019-12-09,None
04825796229,06866097567,GIFT,True,2015-03-21,None
04826497179,28876597804,GIFT,True,2012-04-26,None
04827598092,16927195392,GIFT,True,2017-10-05,None
04828199264,19858198154,GIFT,True,2017-04-26,None
04843049945,16852749478,GIFT,True,1971-12-26,None
04849597316,07879497463,GIFT,True,2019-09-20,None
04850449681,20870549335,GIFT,True,1994-02-15,None
04852647901,24832949260,GIFT,True,2001-03-02,None
04856095679,06885997900,GIFT,True,2009-06-30,None
04862648795,25812748818,GIFT,True,1962-11-25,None
04862849197,03822948072,GIFT,True,2003-11-25,None
04873148204,06883348980,GIFT,True,1962-04-21,None
04875696772,18825698236,GIFT,True,1999-06-28,None
04875894027,03865996100,GIFT,True,1990-03-16,None
04875894299,09925796333,GIFT,True,2012-10-22,None
04876599665,08846596756,GIFT,True,2006-07-31,None
04879295403,25869597549,GIFT,True,2018-07-10,None
04885498146,11905499264,GIFT,True,1992-08-25,None
04888399912,17818599498,GIFT,True,2014-02-24,None
04888899230,10868798985,GIFT,True,2009-06-11,None
04889099807,20918999508,GIFT,True,2014-10-10,None
04889198015,07819298518,GIFT,True,2015-08-21,None
04908799076,27838798344,GIFT,True,2013-05-07,None
04909298992,13869499085,GIFT,True,2014-10-11,None
04912649496,12822948357,GIFT,True,1969-11-19,None
04914298356,02864497880,GIFT,True,1971-04-03,None
04915995344,28815697857,GIFT,True,1989-02-18,None
04917698738,12887899205,GIFT,True,2011-02-02,None
04919198619,06869399181,GIFT,True,2016-03-30,None
04924897800,13895098528,GIFT,True,1985-07-05,None
04926198381,07906499821,GIFT,True,2008-02-01,None
05812349505,27832249675,GIFT,True,1952-09-13,None
05812646097,22922748172,GIFT,True,2005-01-08,None
05816295760,24846297673,GIFT,True,1998-03-07,None
05819497283,06819496933,GIFT,True,2013-03-19,None
05831048125,22880749254,GIFT,True,1963-08-10,None
05835197893,11855397910,GIFT,True,1990-05-18,None
05837499218,08887498572,GIFT,True,2008-03-13,None
05838098055,10848097751,GIFT,True,2010-04-29,None
05839398540,04919498671,GIFT,True,2016-07-08,None
05847696798,03868098057,GIFT,True,2008-02-22,None
05853648843,30913848981,GIFT,True,2004-02-14,None
05855196141,02865397030,GIFT,True,2016-07-30,None
05858598615,04818399397,GIFT,True,2007-03-20,None
05860149658,06900149504,GIFT,True,2015-09-23,None
05863849901,12844099485,GIFT,True,2017-07-06,None
05865395037,31905396148,GIFT,True,2014-01-31,None
05876894256,02866797547,GIFT,True,2006-05-15,None
05886195275,13916594385,GIFT,True,2000-06-24,None
05887697118,01867897476,GIFT,True,2017-05-15,None
05897899584,13857699232,GIFT,True,1999-01-06,None
06815497714,29865297449,GIFT,True,2010-11-10,None
06815697675,05815697393,GIFT,True,1979-12-27,None
06819598299,18869497998,GIFT,True,2019-02-22,None
06822949116,30813049860,GIFT,True,1975-01-18,None
06824998807,15895099551,GIFT,True,1976-06-29,None
06826799887,10906898786,GIFT,True,1997-02-26,None
06834399251,24874498927,GIFT,True,2009-11-03,None
06834698844,08844897112,GIFT,True,2005-10-22,None
06849397352,08909499098,GIFT,True,2015-01-08,None
06857598545,18887398018,GIFT,True,2017-09-18,None
06866996812,03826895798,GIFT,True,1994-03-09,None
06878499598,22818198616,GIFT,True,2014-04-21,None
06882948372,27852848443,GIFT,True,1951-10-18,None
06887197405,22887499393,GIFT,True,1994-11-30,None
06887599732,16917599630,GIFT,True,1998-07-03,None
06888695840,06868796918,GIFT,True,2016-05-02,None
06891148710,14831547600,GIFT,True,2014-07-01,None
06894597575,09904498030,GIFT,True,1982-09-03,None
06895397642,03915295974,GIFT,True,1989-07-19,None
06895699282,28876096945,GIFT,True,2019-05-31,None
06899398287,04849597154,GIFT,True,2016-01-21,None
06900149504,05860149658,GIFT,True,2015-09-23,None
06904498538,24814398451,GIFT,True,1994-05-02,None
06908598995,12908498656,GIFT,True,2011-07-17,None
06909399341,22829199266,GIFT,True,2018-08-08,None
06914898097,06904796156,GIFT,True,1993-04-07,None
06916595377,07836497419,GIFT,True,2005-10-29,None
06923849929,04903949649,GIFT,True,1965-08-14,None
06929197621,11929397144,GIFT,True,2015-12-13,None
07814198485,15924198173,GIFT,True,1993-05-02,None
07814598882,08824299561,GIFT,True,2004-08-14,None
07815398526,03835499293,GIFT,True,1998-06-26,None
07816996559,04896799091,GIFT,True,1992-06-07,None
07818697346,21868996673,GIFT,True,2012-01-30,None
07818798827,28828896999,GIFT,True,2017-03-28,None
07819597787,09929397832,GIFT,True,2014-12-12,None
07829598722,27929398276,GIFT,True,2019-06-30,None
07831049744,24891049214,GIFT,True,1985-08-24,None
07833049881,13862749965,GIFT,True,1967-10-02,None
07833349400,09883349943,GIFT,True,1973-03-16,None
07833449340,08863249822,GIFT,True,2008-02-06,None
07835697260,01916094503,GIFT,True,2015-12-01,None
07838397292,28818296993,GIFT,True,2018-09-10,None
07839297704,12869497620,GIFT,True,2015-04-07,None
07845397974,21885299447,GIFT,True,1997-09-16,None
07848798392,25908697882,GIFT,True,2009-09-04,None
07849199875,19869599959,GIFT,True,2015-12-07,None
07849599253,03889198167,GIFT,True,2017-12-15,None
07854098262,04853648995,GIFT,True,1978-02-10,None
07857698252,11847798159,GIFT,True,2000-12-04,None
07868498905,08848498883,GIFT,True,2007-12-26,None
07889099490,17928999904,GIFT,True,2009-12-01,None
07896795834,03856895768,GIFT,True,2009-11-09,None
07906499821,04926198381,GIFT,True,2008-02-01,None
07912849192,27912948442,GIFT,True,1950-01-12,None
07922949950,17882749800,GIFT,True,1956-10-07,None
07926598605,02826396981,GIFT,True,1990-08-23,None
07926797349,01876798472,GIFT,True,2003-06-01,None
07929097720,20858998655,GIFT,True,2010-08-17,None
08815897332,07825898691,GIFT,True,2013-07-26,None
08816696535,10866697448,GIFT,True,2019-07-30,None
08822749152,12812946275,GIFT,True,1972-01-07,None
08824597341,27864299291,GIFT,True,1995-03-27,None
08825499874,28865499371,GIFT,True,2011-07-07,None
08826095726,03846095801,GIFT,True,1990-11-08,None
08837496854,29857597387,GIFT,True,2004-04-05,None
08847798999,16817699875,GIFT,True,2014-03-22,None
08863249822,07833449340,GIFT,True,2008-02-06,None
08869399907,09819499826,GIFT,True,2014-03-08,None
08914995605,25924696551,GIFT,True,2004-11-05,None
08924099578,02854099828,GIFT,True,1995-12-20,None
09810349767,21850249412,GIFT,True,1968-07-10,None
09813449177,17873549483,GIFT,True,1997-10-11,None
09816597851,17836595580,GIFT,True,2007-12-28,None
09836899471,03866997518,GIFT,True,2004-09-23,None
09837298439,12887198738,GIFT,True,2013-02-04,None
09837597274,09907398185,GIFT,True,2010-07-16,None
09846998184,02896997044,GIFT,True,1991-05-26,None
09854697371,02855095400,GIFT,True,2017-11-18,None
09854997758,18844898653,GIFT,True,2001-05-27,None
09857695779,12837899093,GIFT,True,2003-05-02,None
09859499705,01879599632,GIFT,True,2016-12-21,None
09865497781,10855298673,GIFT,True,1985-08-04,None
09886397345,09886296611,GIFT,True,2006-03-12,None
09887096527,12877097429,GIFT,True,2001-10-01,None
09887998849,17908096304,GIFT,True,2002-10-27,None
09888197521,20898396437,GIFT,True,2014-03-16,None
09899499937,12929199829,GIFT,True,2019-02-26,None
09899597785,06919597877,GIFT,True,2019-10-21,None
09907095328,30856698889,GIFT,True,2006-02-24,None
09908398022,29868398904,GIFT,True,2015-11-02,None
09915498806,29815295720,GIFT,True,1984-12-17,None
09917896744,22877698460,GIFT,True,2010-09-18,None
09921248676,22831148504,GIFT,True,1943-12-05,None
09924299549,13924199827,GIFT,True,1992-12-28,None
10812348626,18852547908,GIFT,True,1954-06-26,None
10814897988,09855098420,GIFT,True,2005-08-28,None
10818298779,18818598633,GIFT,True,2005-01-29,None
10823749088,29843748358,GIFT,True,1959-11-11,None
10836298298,12866596369,GIFT,True,2019-09-08,None
10836398209,25906196967,GIFT,True,1994-12-18,None
10852949223,20893049305,GIFT,True,1983-04-14,None
10853549520,18883349470,GIFT,True,1981-08-13,None
10855696717,27875696217,GIFT,True,2003-11-23,None
10856598654,26846496113,GIFT,True,1996-06-20,None
10860248870,17880349376,GIFT,True,1974-01-06,None
10863149709,04923148464,GIFT,True,1969-04-08,None
10867596823,06817196177,GIFT,True,2007-12-26,None
10868998836,24848899131,GIFT,True,2017-05-31,None
10873949908,15823649638,GIFT,True,1986-07-27,None
10874397429,14894398915,GIFT,True,1984-07-21,None
10876196145,08886595418,GIFT,True,1993-04-24,None
10876296409,04876395520,GIFT,True,2017-05-05,None
10876394842,04816395319,GIFT,True,1985-08-10,None
10886896595,29836995099,GIFT,True,2012-08-21,None
10893449650,12913148558,GIFT,True,1998-02-02,None
10899198625,04819398955,GIFT,True,2013-06-16,None
10902649773,14892849057,GIFT,True,1962-05-21,None
10908499048,29918597989,ENKE_ELLER_ENKEMANN,True,2021-02-22,None
10908499048,29918597989,GIFT,False,2017-10-05,None
10916497151,10876599428,GIFT,True,1998-12-20,None
10923249627,08883147961,GIFT,True,1972-02-26,None
10925096860,27884996312,GIFT,True,2003-12-17,None
10926996857,09917095318,GIFT,True,2006-08-18,None
10928099569,04818099849,GIFT,True,2004-03-08,None
10929399620,12899299750,GIFT,True,2019-03-13,None
11816799459,12856897115,GIFT,True,1990-08-15,None
11823548534,28923249690,GIFT,True,1978-09-15,None
11828798016,29888797902,GIFT,True,2016-07-21,None
11829499047,05919397987,GIFT,True,2018-03-31,None
11864598708,03854498613,GIFT,True,1995-06-30,None
11864795945,08874795675,GIFT,True,1973-07-06,None
11876097623,09886098186,GIFT,True,2016-07-07,None
11883549297,11903247918,GIFT,True,1986-12-22,None
11888798147,24888797846,GIFT,True,2014-01-31,None
11893249496,16863549969,GIFT,True,1975-05-02,None
11894397014,22874597752,GIFT,True,2012-07-20,None
11896998112,21836899269,GIFT,True,2006-02-12,None
11899298251,27929197955,GIFT,True,2015-04-09,None
11907995021,16908096960,GIFT,True,2015-01-27,None
11915497162,26895196435,GIFT,True,1991-07-09,None
11918898338,14928695841,GIFT,True,2018-05-05,None
11919199638,30859599989,GIFT,True,2018-05-03,None
12813349173,04923248647,GIFT,True,1988-11-28,None
12816395826,21906397150,GIFT,True,2010-08-27,None
12823748343,03824097886,GIFT,True,2004-03-10,None
12825196569,31885595882,GIFT,True,1977-07-23,None
12826696824,03896797718,GIFT,True,2005-07-28,None
12830249662,20840249302,GIFT,True,2001-11-25,None
12832549167,06852149068,GIFT,True,1952-07-02,None
12836198326,02916198232,GIFT,True,2015-09-28,None
12836199624,08886298502,GIFT,True,2018-10-31,None
12839195859,23869497126,GIFT,True,2018-01-02,None
12843448966,17883148444,GIFT,True,1953-06-07,None
12846498530,06836597239,GIFT,True,2005-07-13,None
12847496981,08827195260,GIFT,True,2017-04-30,None
12856497818,06846596516,GIFT,True,1986-05-17,None
12864797480,26844997379,GIFT,True,2012-06-24,None
12866596369,10836298298,GIFT,True,2019-09-08,None
12866598965,01816299817,GIFT,True,2017-09-07,None
12869497892,29899498176,GIFT,True,2017-11-16,None
12882249911,29902149439,GIFT,True,1964-06-28,None
12889198875,18859497736,GIFT,True,2014-06-04,None
12903249372,28893548841,GIFT,True,1992-08-02,None
12904998204,05834697345,GIFT,True,1972-11-23,None
12913349464,28853548962,GIFT,True,1958-11-26,None
12917498537,01867498458,GIFT,True,2016-11-07,None
12923648370,12923948676,GIFT,True,1960-11-18,None
13814896506,04825095832,GIFT,True,2014-10-09,None
13815896534,14865997419,GIFT,True,2019-06-15,None
13817596961,27887396634,GIFT,True,2015-05-16,None
13818499773,11918299035,GIFT,True,2003-03-28,None
13819598848,04899199303,GIFT,True,2014-05-17,None
13825895145,14905897072,GIFT,True,1998-08-19,None
13849098580,15838699259,GIFT,True,2010-03-12,None
13857797919,19847998426,GIFT,True,2009-03-12,None
13858397620,17868196165,GIFT,True,2012-09-13,None
13858699260,10829097104,GIFT,True,2017-05-28,None
13860749909,17830749209,GIFT,True,1971-02-17,None
13865098205,19874698701,GIFT,True,1974-04-17,None
13882648707,01832848820,GIFT,True,1968-10-18,None
13883549427,16883348528,GIFT,True,2018-09-17,None
13895899016,28875797141,GIFT,True,1992-02-13,None
13909199101,20829498295,GIFT,True,2013-11-06,None
13909598049,09929498132,GIFT,True,2017-02-28,None
13916896853,06886897160,GIFT,True,2006-01-15,None
14813248922,01903249443,GIFT,True,1963-10-03,None
14818299770,04828497206,GIFT,True,2003-05-30,None
14824099635,22863749925,GIFT,True,1988-05-25,None
14829596009,13819297597,GIFT,True,2014-03-04,None
14830448536,27890149052,GIFT,True,1968-02-24,None
14831547600,06891148710,GIFT,True,2014-07-01,None
14863049491,16812649144,GIFT,True,1991-07-04,None
14864098216,11923949501,GIFT,True,1982-08-30,None
14866894540,07836695288,GIFT,True,1995-09-14,None
14872449184,29912249601,GIFT,True,2007-12-21,None
14874996697,28835096957,GIFT,True,1988-09-18,None
14876896037,07826797139,GIFT,True,1988-06-16,None
14897597390,23847598670,GIFT,True,2018-01-26,None
14898699189,31859099680,GIFT,True,2015-01-10,None
14899598645,29849197965,GIFT,True,2019-10-31,None
14902849832,19922648991,GIFT,True,2016-05-07,None
14905897072,13825895145,GIFT,True,1998-08-19,None
14915597786,28905499884,GIFT,True,2009-06-27,None
15812647870,30882748177,GIFT,True,2003-06-23,None
15814597668,16904599313,GIFT,True,1965-03-27,None
15817396736,20827297403,GIFT,True,2017-11-11,None
15823049460,11822848135,GIFT,True,1998-04-14,None
15823649638,10873949908,GIFT,True,1986-07-27,None
15825198315,14825399888,GIFT,True,1974-05-28,None
15854396630,25814397192,GIFT,True,1967-08-23,None
15859197180,19879297047,GIFT,True,2018-09-07,None
15863849478,28863749516,GIFT,True,1990-05-10,None
15864194769,22864397488,GIFT,True,1978-11-16,None
15864997772,21924797824,GIFT,True,2017-06-19,None
15873348922,30813147285,GIFT,True,1968-10-23,None
15874099039,28843648721,GIFT,True,1997-05-20,None
15877398797,19907396498,GIFT,True,2019-11-24,None
15886997385,06836997202,GIFT,True,2000-06-29,None
15888996386,11888695836,GIFT,True,2013-01-31,None
15895099551,06824998807,GIFT,True,1976-06-29,None
15895899256,28855998159,GIFT,True,1982-06-13,None
15898899664,27868899986,GIFT,True,2018-11-24,None
15915997799,07845999052,GIFT,True,1989-09-25,None
15917294329,08887496642,GIFT,True,2001-08-23,None
15917396865,16927498301,GIFT,True,2000-05-15,None
15924198173,07814198485,GIFT,True,1993-05-02,None
15926996751,03887098009,GIFT,True,1996-07-25,None
15928298792,07878198004,GIFT,True,2003-12-10,None
16814696581,01825097674,GIFT,True,1992-02-25,None
16816995101,12876696884,GIFT,True,2017-02-24,None
16826499633,12846398943,GIFT,True,2012-04-11,None
16829196356,13909296832,GIFT,True,2013-04-09,None
16829198448,09879299591,GIFT,True,2015-12-14,None
16833748622,18873749101,GIFT,True,2011-11-20,None
16835699203,14855997348,GIFT,True,2012-01-08,None
16846196785,06846198049,GIFT,True,2016-07-19,None
16849598744,14829496411,GIFT,True,2018-09-10,None
16852749478,04843049945,GIFT,True,1971-12-26,None
16853148516,22843249608,GIFT,True,1983-08-01,None
16856995848,11916996391,GIFT,True,1992-03-30,None
16866398627,01846198144,GIFT,True,1985-03-14,None
16878899532,08819099813,GIFT,True,2009-02-09,None
16878999715,02828699442,GIFT,True,2019-02-06,None
16883348528,13883549427,GIFT,True,2018-09-17,None
16886094632,27925895968,GIFT,True,1980-04-22,None
16895796984,16875797445,GIFT,True,2015-07-07,None
16897698173,14868098652,GIFT,True,2013-11-08,None
16906298876,10866597184,GIFT,True,2010-12-24,None
16906497933,08876598656,GIFT,True,2013-08-03,None
16915698135,12915999873,GIFT,True,1981-06-06,None
16916097011,30905897159,GIFT,True,1993-02-07,None
16916996296,27846695996,GIFT,True,2003-06-04,None
16926397811,05836496142,GIFT,True,2018-12-21,None
16928799267,05838998528,GIFT,True,2017-08-15,None
17814397270,05834597324,GIFT,True,2018-08-05,None
17817498736,03857599240,GIFT,True,2019-03-23,None
17830749209,13860749909,GIFT,True,1971-02-17,None
17834598329,22914396682,GIFT,True,1986-03-03,None
17837696747,25887898238,GIFT,True,2018-08-18,None
17844099037,11843847945,GIFT,True,1988-04-14,None
17863548942,21833548686,GIFT,True,2017-05-29,None
17871849560,27901948858,GIFT,True,1947-05-26,None
17877198219,30927297775,GIFT,True,1999-10-13,None
17878499255,09898298164,GIFT,True,2018-09-07,None
17878997824,29928999368,GIFT,True,2014-02-06,None
17880349376,10860248870,GIFT,True,1974-01-06,None
17883149238,05863249572,GIFT,True,2003-03-03,None
17885898521,07925799836,GIFT,True,1992-07-25,None
17888897631,31889098352,GIFT,True,2014-09-09,None
17895398446,07925397509,GIFT,True,1983-09-07,None
17896399268,08876197546,GIFT,True,2003-02-11,None
17896696920,08836696272,GIFT,True,2005-08-21,None
17915098592,13854997461,GIFT,True,2001-09-10,None
17915199054,14825498177,GIFT,True,2016-01-16,None
17922149712,24892148631,GIFT,True,2010-09-20,None
18818197442,25868599521,GIFT,True,2006-08-16,None
18819599889,10879398768,GIFT,True,2014-01-20,None
18834697838,29914997192,GIFT,True,1971-09-06,None
18837798899,03907797774,GIFT,True,2010-11-02,None
18844898653,09854997758,GIFT,True,2001-05-27,None
18852547908,10812348626,GIFT,True,1954-06-26,None
18857195201,09887497718,GIFT,True,2014-08-18,None
18874099208,08913947321,GIFT,True,1995-07-17,None
18892649819,01882948125,GIFT,True,1955-10-25,None
18897698818,09857797105,GIFT,True,2004-07-12,None
18898398974,26858497891,GIFT,True,2010-01-26,None
18904098503,30843849888,GIFT,True,1972-12-02,None
18904498587,29864595462,GIFT,True,1994-07-27,None
18908898806,21818898522,GIFT,True,2014-08-12,None
18914497864,11814498303,GIFT,True,1976-12-09,None
18914898389,22824798013,GIFT,True,1995-03-31,None
18924197559,04864496208,GIFT,True,1995-06-02,None
19817896505,30837896858,GIFT,True,2005-05-19,None
19828799811,15908999956,GIFT,True,2014-05-16,None
19828899832,20878699123,GIFT,True,2019-12-22,None
19835495933,22885599005,GIFT,True,1982-06-04,None
19838798775,13898999283,GIFT,True,2010-03-07,None
19846097050,31815998963,GIFT,True,2008-01-07,None
19847495718,05857595892,GIFT,True,2007-03-31,None
19858099350,03917798205,GIFT,True,2001-08-26,None
19867999461,01917899394,GIFT,True,2006-11-05,None
19874698701,13865098205,GIFT,True,1974-04-17,None
19875896922,30905797642,GIFT,True,2015-08-23,None
19883449501,06813249047,GIFT,True,1993-06-04,None
19888996160,04908996637,GIFT,True,2012-09-14,None
19892648630,17822648975,GIFT,True,2015-08-28,None
19894996814,16914796702,GIFT,True,2010-08-20,None
19898299867,09858298366,GIFT,True,2014-12-07,None
19914497046,09814498597,GIFT,True,1990-01-26,None
19928498851,11918297962,GIFT,True,2017-07-30,None
20813149053,02843347323,GIFT,True,1998-03-04,None
20817599487,02847198101,GIFT,True,1996-05-20,None
20818399120,23858298636,GIFT,True,2007-11-01,None
20818499222,05828599358,GIFT,True,2013-11-06,None
20825797522,07915997281,GIFT,True,2007-01-15,None
20827297403,15817396736,GIFT,True,2017-11-11,None
20835797350,04816096664,GIFT,True,1999-12-31,None
20835798306,14855999278,GIFT,True,2005-03-09,None
20836797036,02827094784,GIFT,True,2001-06-16,None
20840249302,12830249662,GIFT,True,2001-11-25,None
20843149619,29843249580,GIFT,True,1971-09-26,None
20843648496,03813746734,GIFT,True,1988-08-24,None
20843848509,07854099218,GIFT,True,2015-07-16,None
20856596967,04816196847,GIFT,True,2009-09-16,None
20857897731,04927898840,GIFT,True,2013-10-22,None
20862849788,07813049478,GIFT,True,2019-01-26,None
20869098796,15848898225,GIFT,True,2018-04-21,None
20869399451,14909398984,GIFT,True,2019-10-31,None
20870549335,04850449681,GIFT,True,1994-02-15,None
20873448939,26893248810,GIFT,True,1993-11-05,None
20874598659,13874198530,GIFT,True,2005-04-16,None
20880349202,28900147785,GIFT,True,1943-09-04,None
20892949507,08902848690,GIFT,True,1958-11-15,None
20895197476,30925498544,GIFT,True,1986-01-17,None
20896594754,28846497651,GIFT,True,2019-12-22,None
20898497918,18848197250,GIFT,True,2018-10-03,None
20916096950,02916096634,GIFT,True,2003-09-27,None
21810349716,29910249221,GIFT,True,1936-12-21,None
21812949788,03822948668,GIFT,True,2012-08-05,None
21816397526,01816198840,GIFT,True,1988-06-30,None
21816798636,01866997388,GIFT,True,2019-02-08,None
21825596736,25855297089,GIFT,True,2011-10-23,None
21828599000,23868599987,GIFT,True,2015-07-07,None
21838099510,26877999849,GIFT,True,2011-10-25,None
21838798834,08868798735,GIFT,True,2006-08-03,None
21839399763,04869299273,GIFT,True,2015-04-21,None
21844695834,26864996727,GIFT,True,2012-11-27,None
21850249412,09810349767,GIFT,True,1968-07-10,None
21853149567,26873248830,GIFT,True,1995-10-14,None
21854098966,01913948838,GIFT,True,1969-10-17,None
21857597122,11867196465,GIFT,True,2010-09-30,None
21881548760,26921547608,GIFT,True,2001-05-14,None
21887998121,14857698216,GIFT,True,2001-08-07,None
21889598619,07879299513,GIFT,True,2016-03-11,None
21902749532,06912749213,GIFT,True,2015-09-04,None
21904497034,11924398754,GIFT,True,1994-11-15,None
21919598465,03929199544,GIFT,True,2016-09-21,None
21923148660,25923549121,GIFT,True,1991-01-22,None
21924797824,15864997772,GIFT,True,2017-06-19,None
21925699419,07825695936,GIFT,True,1997-03-10,None
21926397564,01926399019,GIFT,True,1991-08-22,None
21929399983,16839299676,GIFT,True,2013-10-29,None
22818897859,07848798554,GIFT,True,2012-12-23,None
22818996229,13879097929,GIFT,True,2012-09-23,None
22826795194,13866697455,GIFT,True,1994-09-15,None
22826996181,09836798829,GIFT,True,2018-11-10,None
22828599120,17908598067,GIFT,True,2013-06-22,None
22831148504,09921248676,GIFT,True,1943-12-05,None
22843647832,16833648520,GIFT,True,2001-12-31,None
22843848668,25883949369,GIFT,True,2011-12-10,None
22857399130,06897299427,GIFT,True,2009-12-11,None
22857496942,09867196053,GIFT,True,2012-06-20,None
22857996937,08848095681,GIFT,True,1999-06-02,None
22857999227,01848098937,GIFT,True,2004-04-25,None
22863248128,22853348825,GIFT,True,1992-05-09,None
22872948388,15852849611,GIFT,True,1990-02-27,None
22874597752,11894397014,GIFT,True,2012-07-20,None
22878699282,06909099127,GIFT,True,2010-06-19,None
22880749254,05831048125,GIFT,True,1963-08-10,None
22890849427,25871049192,GIFT,True,1973-11-17,None
22895598716,02895499032,GIFT,True,1977-12-10,None
22902049707,31881649899,GIFT,True,2019-04-22,None
22906995003,22816695345,GIFT,True,1992-09-08,None
22908398797,06908398872,GIFT,True,2014-05-14,None
22908997747,16828697025,GIFT,True,2017-09-27,None
22909398987,25879298450,GIFT,True,2014-02-07,None
22914099858,01883749924,GIFT,True,2018-06-02,None
22924896233,08844896590,GIFT,True,1973-05-09,None
22928497732,23818598629,GIFT,True,2006-10-10,None
22928799453,15818798315,GIFT,True,2018-05-05,None
23813449870,06863549726,GIFT,True,1983-09-07,None
23823347596,19823248655,GIFT,True,1974-07-06,None
23827298719,09917298669,GIFT,True,2003-02-21,None
23836694732,08846995693,GIFT,True,2004-02-24,None
23837798027,16827698729,GIFT,True,1996-05-03,None
23844898053,21894797301,GIFT,True,1994-09-21,None
23859396402,16919499323,GIFT,True,2016-11-25,None
23878298969,17858199646,GIFT,True,2004-11-03,None
23879497388,18859497221,ENKE_ELLER_ENKEMANN,True,2021-05-08,None
23879497388,18859497221,GIFT,False,2016-11-03,None
23891349076,30911248324,GIFT,True,1932-11-07,None
23913749952,15844099816,GIFT,True,1977-04-18,None
23928498050,26848498504,GIFT,True,2006-10-28,None
23928999181,27918798655,GIFT,True,2016-08-01,None
24813249444,13923549182,GIFT,True,1980-10-03,None
24814097958,26883949217,GIFT,True,1994-08-10,None
24824998023,15884998384,GIFT,True,1983-01-23,None
24826896058,17896694596,GIFT,True,2003-04-12,None
24836997871,06826797957,GIFT,True,2016-04-15,None
24838399076,15918498300,GIFT,True,2011-01-31,None
24839099122,26908898647,GIFT,True,2011-09-13,None
24841949737,30871849478,GIFT,True,1968-11-28,None
24845498209,21865596534,GIFT,True,2019-05-28,None
24857699404,08888099582,GIFT,True,2014-05-04,None
24868198644,25868296502,GIFT,True,2017-10-21,None
24874498927,06834399251,GIFT,True,2009-11-03,None
24884398068,05894599113,GIFT,True,1985-05-19,None
24888798206,24928896990,GIFT,True,2015-07-12,None
24888899282,28918698754,GIFT,True,2011-08-05,None
24891049214,07831049744,GIFT,True,1985-08-24,None
24892148631,17922149712,GIFT,True,2010-09-20,None
24896096393,08836097212,GIFT,True,1998-05-02,None
24898799332,24819098863,GIFT,True,2010-11-05,None
24906199803,13896597595,GIFT,True,1992-04-19,None
24908499308,10888499615,GIFT,True,2010-03-30,None
24928896990,24888798206,GIFT,True,2015-07-12,None
25816797031,28866698114,GIFT,True,2002-11-08,None
25828099224,27917998588,GIFT,True,2007-10-28,None
25834698342,31854798025,GIFT,True,1984-07-22,None
25835997106,11815995017,GIFT,True,1994-05-05,None
25838599209,01898299984,GIFT,True,2006-07-30,None
25843349040,09823248331,GIFT,True,2001-11-19,None
25846798490,03816897547,GIFT,True,1998-07-21,None
25847498709,29847399013,GIFT,True,2003-02-26,None
25848097112,12917898268,GIFT,True,2011-02-12,None
25855195219,22855196186,GIFT,True,1994-09-25,None
25856498266,03886197550,GIFT,True,2018-04-11,None
25856695312,02926995203,GIFT,True,1999-10-15,None
25856995103,25926994207,GIFT,True,2015-10-01,None
25860849898,29910949339,GIFT,True,1955-06-19,None
25864198409,14904596702,GIFT,True,1976-08-02,None
25865096596,14905097459,GIFT,True,1986-10-18,None
25869597549,04879295403,GIFT,True,2018-07-10,None
25871049192,22890849427,GIFT,True,1973-11-17,None
25887699685,10927899316,GIFT,True,2012-11-16,None
25888298412,05898199314,GIFT,True,2002-12-25,None
25898199285,03898298573,GIFT,True,2016-09-01,None
25914398943,28844399423,ENKE_ELLER_ENKEMANN,True,2021-10-18,None
25914398943,28844399423,GIFT,False,1993-08-07,None
25925796924,15845796804,GIFT,True,1979-02-24,None
26814197351,07894198081,GIFT,True,1969-07-24,None
26814597678,26904397775,GIFT,True,1972-08-24,None
26828798315,26929097652,GIFT,True,2012-04-21,None
26829298359,27879197614,GIFT,True,2011-04-07,None
26838399397,07918198274,GIFT,True,2010-05-05,None
26848498695,11888397975,GIFT,True,2008-07-15,None
26868199597,17818598866,GIFT,True,2007-03-02,None
26873248830,21853149567,GIFT,True,1995-10-14,None
26874399425,02884298108,GIFT,True,1988-10-23,None
26875599495,01855397516,GIFT,True,2000-09-21,None
26885397513,09825298069,GIFT,True,2001-01-09,None
