fnummer1,fnummer2,fnummer1_rolle,ergjeldende,gyldighetsdato
19895997717,29818499335,FAR,True,1984-01-29
19895997717,29889299361,FAR,True,1992-08-29
19897296953,21867599042,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19897296953,22824297588,BARN,True,1972-09-19
19897296953,14874297888,BARN,True,1972-09-19
19897296953,10819899415,FAR,True,1998-01-10
19899097680,03918697348,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19899097680,02905396164,BARN,True,1990-09-19
19899097680,28915498657,BARN,True,1990-09-19
19899097680,09911899237,MOR,True,2018-11-09
19899497069,07829297714,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19899497069,19916794927,BARN,True,1994-09-19
19899497069,21916996605,BARN,True,1994-09-19
19900098882,10837497707,BARN,True,2000-10-19
19900098882,23837598419,BARN,True,2000-10-19
19907199250,25837399168,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19907199250,30834498568,BARN,True,1971-10-19
19907199250,13834498019,BARN,True,1971-10-19
19907199250,10850199405,MOR,True,2001-05-10
19907199250,24879799623,MOR,True,1997-07-24
19909099881,28828699166,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19909099881,10855897976,BARN,True,1990-10-19
19909099881,23815798252,BARN,True,1990-10-19
19909099881,13921799858,MOR,True,2017-12-13
19909099881,12851399877,MOR,True,2013-05-12
19909298868,21819196351,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19909298868,14886297743,BARN,True,1992-10-19
19909298868,15826298445,BARN,True,1992-10-19
19909298868,10821698664,MOR,True,2016-02-10
19916794927,21916996605,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19916794927,14894298147,BARN,True,1967-11-19
19916794927,03904497222,BARN,True,1967-11-19
19916794927,26860599030,FAR,True,2005-06-26
19916794927,19899497069,FAR,True,1994-09-19
19918498861,08888499394,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19918498861,16855997901,BARN,True,1984-11-19
19918498861,24815997006,BARN,True,1984-11-19
19918498861,28851099990,MOR,True,2010-05-28
19918498861,23832099791,MOR,True,2020-03-23
19919999759,29876196148,BARN,True,1999-11-19
19919999759,26886398416,BARN,True,1999-11-19
19927195723,22867296658,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19927195723,10853848951,BARN,True,1971-12-19
19927195723,10834098895,BARN,True,1971-12-19
19927195723,30840897997,FAR,True,2008-04-30
19927195723,10910498229,FAR,True,2004-11-10
19927799246,22827699547,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19927799246,31875198109,BARN,True,1977-12-19
19927799246,23845499659,BARN,True,1977-12-19
19927799246,11901599949,MOR,True,2015-10-11
19927799246,08861199798,MOR,True,2011-06-08
19928398407,06908197966,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
19928398407,29924895908,BARN,True,1983-12-19
19928398407,02925097228,BARN,True,1983-12-19
19928398407,04881898298,MOR,True,2018-08-04
19928398407,10811597940,MOR,True,2015-01-10
19928398407,03861399159,MOR,True,2013-06-03
19928398407,13901897888,MOR,True,2018-10-13
20817197907,26917296692,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20817197907,14894298147,BARN,True,1971-01-20
20817197907,03904497222,BARN,True,1971-01-20
20817197907,16860398315,FAR,True,2003-06-16
20818499575,28838499629,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20818499575,01905498157,BARN,True,1984-01-20
20818499575,19825399278,BARN,True,1984-01-20
20818499575,11841699205,FAR,True,2016-04-11
20818499575,26920999254,FAR,True,2009-12-26
20818499575,15890899487,FAR,True,2008-09-15
20818699345,28858899097,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20818699345,03916096754,BARN,True,1986-01-20
20818699345,01835797429,BARN,True,1986-01-20
20818699345,17921398794,FAR,True,2013-12-17
20818699345,05921399458,FAR,True,2013-12-05
20825396927,26855296062,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20825396927,16862049512,BARN,True,1953-02-20
20825396927,28821848808,BARN,True,1953-02-20
20825396927,05819098699,FAR,True,1990-01-05
20825396927,04838998599,FAR,True,1989-03-04
20826996375,08826997886,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20826996375,12823748777,BARN,True,1969-02-20
20826996375,23884099617,BARN,True,1969-02-20
20826996375,15869598957,FAR,True,1995-06-15
20826996375,29850399016,FAR,True,2003-05-29
20829698731,01896996726,BARN,True,1996-02-20
20829698731,22896995832,BARN,True,1996-02-20
20831698706,17919297662,BARN,True,2016-03-20
20831698706,21859197377,BARN,True,2016-03-20
20839099429,16909098304,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20839099429,16826397792,BARN,True,1990-03-20
20839099429,14856599222,BARN,True,1990-03-20
20844399864,12894698223,EKTEFELLE_ELLER_PARTNER,True,2017-06-24
20844399864,25911349739,BARN,True,1943-04-20
20844399864,18821349636,BARN,True,1943-04-20
20848898806,22828698358,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20848898806,05896397712,BARN,True,1988-04-20
20848898806,05816398233,BARN,True,1988-04-20
20848898806,19891599237,MOR,True,2015-09-19
20848898806,05891699311,MOR,True,2016-09-05
20849199863,13879399992,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20849199863,10855897976,BARN,True,1991-04-20
20849199863,23815798252,BARN,True,1991-04-20
20849199863,18851899967,MOR,True,2018-05-18
20849998421,25876496316,BARN,True,1999-04-20
20849998421,05906398291,BARN,True,1999-04-20
20858498903,16915998511,BARN,True,1984-05-20
20858498903,01875898031,BARN,True,1984-05-20
20860799139,25877898167,BARN,True,2007-06-20
20860799139,20927898684,BARN,True,2007-06-20
20870798688,31837996565,BARN,True,2007-07-20
20870798688,27928099674,BARN,True,2007-07-20
20879596093,03929397575,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20879596093,15866496517,BARN,True,1995-07-20
20879596093,22916398216,BARN,True,1995-07-20
20879596093,18891797733,MOR,True,2017-09-18
20886299193,17896499874,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20886299193,17813749718,BARN,True,1962-08-20
20886299193,03864099857,BARN,True,1962-08-20
20886299193,24909999673,FAR,True,1999-10-24
20886299193,28839099926,FAR,True,1990-03-28
20886299193,11928799958,FAR,True,1987-12-11
20886699086,24866999186,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20886699086,07833449340,BARN,True,1966-08-20
20886699086,08863249822,BARN,True,1966-08-20
20886699086,24830199957,MOR,True,2001-03-24
20886699086,13919199959,MOR,True,1991-11-13
20886699086,06879899913,MOR,True,1998-07-06
20886699086,24830599688,MOR,True,2005-03-24
20889197731,09819597836,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20889197731,26876397128,BARN,True,1991-08-20
20889197731,23886498268,BARN,True,1991-08-20
20889197731,17851899251,FAR,True,2018-05-17
20889599716,31929299852,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20889599716,19836598191,BARN,True,1995-08-20
20889599716,11856299858,BARN,True,1995-08-20
20889599716,21871699922,FAR,True,2016-07-21
20889599716,31881899844,FAR,True,2018-08-31
20893349600,30863249348,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20893349600,03910148965,BARN,True,1933-09-20
20893349600,01890249007,BARN,True,1933-09-20
20893349600,28896198795,MOR,True,1961-09-28
20893349600,27815698873,MOR,True,1956-01-27
20893349600,05857096853,MOR,True,1970-05-05
20893349600,10886997138,MOR,True,1969-08-10
20893349600,03876499605,MOR,True,1964-07-03
20894897989,23834797259,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20894897989,17871149534,BARN,True,1948-09-20
20894897989,29851249433,BARN,True,1948-09-20
20894897989,14918398431,FAR,True,1983-11-14
20894897989,16887497781,FAR,True,1974-08-16
20894897989,18907999420,FAR,True,1979-10-18
20894897989,20908298293,FAR,True,1982-10-20
20899599706,14879499861,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20899599706,22845997946,BARN,True,1995-09-20
20899599706,28875798601,BARN,True,1995-09-20
20899797303,30886595014,BARN,True,1997-09-20
20899797303,18916497578,BARN,True,1997-09-20
20910498976,31906798150,BARN,True,2004-11-20
20910498976,02816997286,BARN,True,2004-11-20
20910998456,20857797559,BARN,True,2009-11-20
20910998456,18827898062,BARN,True,2009-11-20
20921849576,19831849226,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20921849576,31925598928,FAR,True,1955-12-31
20921849576,23875098519,FAR,True,1950-07-23
20921849576,17915297730,FAR,True,1952-11-17
20921849576,12865497103,FAR,True,1954-06-12
20927898684,25877898167,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20927898684,07895497783,BARN,True,1978-12-20
20927898684,25825398670,BARN,True,1978-12-20
20927898684,24900897436,MOR,True,2008-10-24
20927898684,20860799139,MOR,True,2007-06-20
20927996503,25927897442,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20927996503,10844896307,BARN,True,1979-12-20
20927996503,07924896439,BARN,True,1979-12-20
20927996503,12811598702,FAR,True,2015-01-12
20927996503,23920398367,FAR,True,2003-12-23
21810798677,15867898600,BARN,True,2007-01-21
21810798677,21867897337,BARN,True,2007-01-21
21813149254,27850248643,BARN,True,1931-01-21
21813149254,18910448540,BARN,True,1931-01-21
21813149254,14823547324,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21813149254,03896896783,MOR,True,1968-09-03
21813149254,14846995375,MOR,True,1969-04-14
21813149254,01916595987,MOR,True,1965-11-01
21813149254,13825796856,MOR,True,1957-02-13
21813347366,26903548044,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21813347366,24810247963,BARN,True,1933-01-21
21813347366,17870249284,BARN,True,1933-01-21
21813347366,24895895780,FAR,True,1958-09-24
21813347366,12837096594,FAR,True,1970-03-12
21813347366,28926695136,FAR,True,1966-12-28
21813347366,18856697017,FAR,True,1966-05-18
21816294468,16826395781,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21816294468,08872749374,BARN,True,1962-01-21
21816294468,03823047672,BARN,True,1962-01-21
21816294468,21860097211,MOR,True,2000-06-21
21817097763,17856696456,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21817097763,05863848956,BARN,True,1970-01-21
21817097763,08894098695,BARN,True,1970-01-21
21817097763,23899298039,FAR,True,1992-09-23
21817097763,27819799186,FAR,True,1997-01-27
21817097763,18910198420,FAR,True,2001-11-18
21817097763,22850498532,FAR,True,2004-05-22
21818296344,10912191163,FAR,True,2021-11-15
21818296344,04828496846,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21818296344,17865995768,BARN,True,1982-01-21
21818296344,24855897640,BARN,True,1982-01-21
21819297328,11899497823,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21819297328,17865995768,BARN,True,1992-01-21
21819297328,24855897640,BARN,True,1992-01-21
21819297670,14889597780,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21819297670,23895997501,BARN,True,1992-01-21
21819297670,17845896046,BARN,True,1992-01-21
21820149693,01820149560,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21820149693,30813148745,MOR,True,1931-01-30
21820149693,30813148907,MOR,True,1931-01-30
21820149693,21813049586,MOR,True,1930-01-21
21820149693,21813049748,MOR,True,1930-01-21
21830399639,17927399547,BARN,True,2003-03-21
21830399639,21867499889,BARN,True,2003-03-21
21835096065,13844796999,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21835096065,23921347588,BARN,True,1950-03-21
21835096065,22921546444,BARN,True,1950-03-21
21835096065,07827395506,MOR,True,1973-02-07
21835096065,09878597262,MOR,True,1985-07-09
21846796786,27886697886,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21846796786,22824297588,BARN,True,1967-04-21
21846796786,14874297888,BARN,True,1967-04-21
21846796786,12909899441,FAR,True,1998-10-12
21848899639,15828899977,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21848899639,11906198799,BARN,True,1988-04-21
21848899639,31836399830,BARN,True,1988-04-21
21848899639,21911499999,MOR,True,2014-11-21
21848899639,15842099940,MOR,True,2020-04-15
21850499478,29886797794,BARN,True,2004-05-21
21850499478,25906997617,BARN,True,2004-05-21
21850798556,14917195324,BARN,True,2007-05-21
21850798556,24917498071,BARN,True,2007-05-21
21852748084,24852947744,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21852748084,18910448540,BARN,True,1927-05-21
21852748084,27850248643,BARN,True,1927-05-21
21852748084,16916296340,MOR,True,1962-11-16
21852748084,11925297706,MOR,True,1952-12-11
21852748084,10815896284,MOR,True,1958-01-10
21852748084,21905997804,MOR,True,1959-10-21
21854795845,27904796722,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21854795845,03821347598,BARN,True,1947-05-21
21854795845,25831247072,BARN,True,1947-05-21
21854795845,14917195758,MOR,True,1971-11-14
21854795845,22818496900,MOR,True,1984-01-22
21854795845,27878197505,MOR,True,1981-07-27
21858897103,21908698034,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21858897103,29815495924,BARN,True,1988-05-21
21858897103,26825197612,BARN,True,1988-05-21
21858897103,27911299386,FAR,True,2012-11-27
21859197377,17919297662,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21859197377,26816597381,BARN,True,1991-05-21
21859197377,05826497884,BARN,True,1991-05-21
21859197377,20831698706,FAR,True,2016-03-20
21859998965,24916496385,BARN,True,1999-05-21
21859998965,12816296860,BARN,True,1999-05-21
21860097211,16826395781,BARN,True,2000-06-21
21860097211,21816294468,BARN,True,2000-06-21
21864495882,04814497122,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21864495882,17870648383,BARN,True,1944-06-21
21864495882,16831048801,BARN,True,1944-06-21
21864495882,25857996944,MOR,True,1979-05-25
21864495882,02827796398,MOR,True,1977-02-02
21864797412,21881349784,BARN,True,1947-06-21
21864797412,22811149660,BARN,True,1947-06-21
21866595183,24836596842,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21866595183,25923549121,BARN,True,1965-06-21
21866595183,21923148660,BARN,True,1965-06-21
21866595183,10859698226,FAR,True,1996-05-10
21866595183,02869596615,FAR,True,1995-06-02
21866595183,11868696992,FAR,True,1986-06-11
21866595183,02929997975,FAR,True,1999-12-02
21866595183,18909198050,FAR,True,1991-10-18
21867499889,17927399547,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21867499889,30814997789,BARN,True,1974-06-21
21867499889,16845098232,BARN,True,1974-06-21
21867499889,21830399639,MOR,True,2003-03-21
21867499889,29820899898,MOR,True,2008-02-29
21867499889,10900199827,MOR,True,2001-10-10
21867499889,12859699845,MOR,True,1996-05-12
21867897337,15867898600,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21867897337,07925397509,BARN,True,1978-06-21
21867897337,17895398446,BARN,True,1978-06-21
21867897337,29911299001,FAR,True,2012-11-29
21867897337,13840897952,FAR,True,2008-04-13
21867897337,21810798677,FAR,True,2007-01-21
21867897337,29920898104,FAR,True,2008-12-29
21867897337,17860397722,FAR,True,2003-06-17
21868898744,03918899633,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21868898744,16915998511,BARN,True,1988-06-21
21868898744,01875898031,BARN,True,1988-06-21
21868898744,29871599651,FAR,True,2015-07-29
21874298554,23904598402,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21874298554,29881547536,BARN,True,1942-07-21
21874298554,20811249603,BARN,True,1942-07-21
21874298554,02878098431,FAR,True,1980-07-02
21874298554,17887898154,FAR,True,1978-08-17
21874298554,24837896823,FAR,True,1978-03-24
21874298554,07916796727,FAR,True,1967-11-07
21907096251,08866895733,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21907096251,11854497156,BARN,True,1970-10-21
21907096251,19914397459,BARN,True,1970-10-21
21907096251,20819798096,MOR,True,1997-01-20
21907096251,22929197899,MOR,True,1991-12-22
21907999871,21887899166,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21907999871,03905398376,BARN,True,1979-10-21
21907999871,31885197658,BARN,True,1979-10-21
21907999871,22850699600,MOR,True,2006-05-22
21907999871,01911199056,MOR,True,2011-11-01
21907999871,29810499905,MOR,True,2004-01-29
21914695489,22854895129,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21914695489,21861948754,BARN,True,1946-11-21
21914695489,19851748825,BARN,True,1946-11-21
21914695489,11828597967,MOR,True,1985-02-11
21914695489,01928398362,MOR,True,1983-12-01
21914695489,31877396439,MOR,True,1973-07-31
21926197441,20876196973,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21926197441,10913349143,BARN,True,1961-12-21
21926197441,21923547689,BARN,True,1961-12-21
21926197441,03869598584,MOR,True,1995-06-03
21926197441,03829098872,MOR,True,1990-02-03
21926599426,24886596983,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21926599426,13902949571,BARN,True,1965-12-21
21926599426,31872949456,BARN,True,1965-12-21
21926599426,07829499252,MOR,True,1994-02-07
21926599426,04859998688,MOR,True,1999-05-04
21926599426,15869998092,MOR,True,1999-06-15
21926599426,02879098974,MOR,True,1990-07-02
21926599426,30839599060,MOR,True,1995-03-30
21927999428,03905398376,BARN,True,1979-12-21
21927999428,31885197658,BARN,True,1979-12-21
21929099920,28878699620,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21929099920,20845998761,BARN,True,1990-12-21
21929099920,25905699809,BARN,True,1990-12-21
21929099920,07841199930,FAR,True,2011-04-07
21929997716,24916496385,BARN,True,1999-12-21
21929997716,12816296860,BARN,True,1999-12-21
22815396743,27901949137,BARN,True,1953-01-22
22815396743,18922047800,BARN,True,1953-01-22
22818496900,13818296260,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22818496900,27904796722,BARN,True,1984-01-22
22818496900,21854795845,BARN,True,1984-01-22
22824297588,14874297888,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22824297588,19891948908,BARN,True,1942-02-22
22824297588,16831749893,BARN,True,1942-02-22
22824297588,21846796786,FAR,True,1967-04-21
22824297588,22857699002,FAR,True,1976-05-22
22824297588,19897296953,FAR,True,1972-09-19
22827997084,25858098168,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22827997084,27814897317,BARN,True,1979-02-22
22827997084,30834696831,BARN,True,1979-02-22
22827997084,29910299679,MOR,True,2002-11-29
22827997084,11851098900,MOR,True,2010-05-11
22829199266,02896697415,BARN,True,1991-02-22
22829199266,16886697957,BARN,True,1991-02-22
22829199266,06909399341,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22829499995,11906198799,BARN,True,1994-02-22
22829499995,31836399830,BARN,True,1994-02-22
22830499346,29926797954,BARN,True,2004-03-22
22830499346,31876999644,BARN,True,2004-03-22
22843648111,28880549903,BARN,True,1936-04-22
22843648111,15910149617,BARN,True,1936-04-22
22850498532,21817097763,BARN,True,2004-05-22
22850498532,17856696456,BARN,True,2004-05-22
22851799145,04828698546,BARN,True,2017-05-22
22851799145,15858899432,BARN,True,2017-05-22
22854199033,28864398105,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22854199033,29881547536,BARN,True,1941-05-22
22854199033,20811249603,BARN,True,1941-05-22
22854199033,15926995534,MOR,True,1969-12-15
22854199033,06817496472,MOR,True,1974-01-06
22857699002,31927997579,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22857699002,22824297588,BARN,True,1976-05-22
22857699002,14874297888,BARN,True,1976-05-22
22857699002,28880899556,MOR,True,2008-08-28
22857699002,06860699514,MOR,True,2006-06-06
22857699002,17920499066,MOR,True,2004-12-17
22860099695,26856596558,BARN,True,2000-06-22
22860099695,24916399401,BARN,True,2000-06-22
22860099857,06836398333,BARN,True,2000-06-22
22860099857,22846199695,BARN,True,2000-06-22
22866197745,08896598202,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22866197745,21813249518,BARN,True,1961-06-22
22866197745,28923149246,BARN,True,1961-06-22
22866197745,26859398692,FAR,True,1993-05-26
22866197745,07859399120,FAR,True,1993-05-07
22870397899,30877198398,BARN,True,2003-07-22
22870397899,21847296205,BARN,True,2003-07-22
22873848719,04884099280,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22873848719,25891349397,BARN,True,1938-07-22
22873848719,24871448686,BARN,True,1938-07-22
22873848719,17916896476,FAR,True,1968-11-17
22873848719,08876196167,FAR,True,1961-07-08
22873848719,09917396164,FAR,True,1973-11-09
22873848719,10887196406,FAR,True,1971-08-10
22873848719,12927397550,FAR,True,1973-12-12
22877698703,27857999636,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22877698703,27915498537,BARN,True,1976-07-22
22877698703,02895299424,BARN,True,1976-07-22
22877698703,29830799271,FAR,True,2007-03-29
22877698703,22861099109,FAR,True,2010-06-22
22877698703,22921399654,FAR,True,2013-12-22
22881097773,13828298180,BARN,True,2010-08-22
22881097773,28898398864,BARN,True,2010-08-22
22887298134,31927599859,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22887298134,25914898180,BARN,True,1972-08-22
22887298134,10884797816,BARN,True,1972-08-22
22887298134,19829799416,FAR,True,1997-02-19
22887298134,02840399616,FAR,True,2003-04-02
22887298134,10879898086,FAR,True,1998-07-10
22890097735,15866496517,BARN,True,2000-09-22
22890097735,22916398216,BARN,True,2000-09-22
22894099406,25920848144,BARN,True,1940-09-22
22894099406,23901048843,BARN,True,1940-09-22
22894798487,17814897184,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22894798487,14821749744,BARN,True,1947-09-22
22894798487,24901949200,BARN,True,1947-09-22
22894798487,17918098577,MOR,True,1980-11-17
22894798487,31878599384,MOR,True,1985-07-31
22898598377,13908298068,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22898598377,17835797333,BARN,True,1985-09-22
22898598377,21885699097,BARN,True,1985-09-22
22898598377,18891299326,FAR,True,2012-09-18
22898598377,11821799750,FAR,True,2017-02-11
22900499233,14847897555,BARN,True,2004-10-22
22900499233,26877698679,BARN,True,2004-10-22
22901498559,20857797559,BARN,True,2014-10-22
22901498559,18827898062,BARN,True,2014-10-22
22904397729,26881747641,BARN,True,1943-10-22
22904397729,20921748923,BARN,True,1943-10-22
22904397729,01874199032,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22904397729,02827496092,FAR,True,1974-02-02
22910299887,24887899688,BARN,True,2002-11-22
22910299887,30877999986,BARN,True,2002-11-22
22916898715,17816997232,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22916898715,18873749101,BARN,True,1968-11-22
22916898715,16833748622,BARN,True,1968-11-22
22916898715,19889498881,FAR,True,1994-08-19
22917997709,20907897053,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22917997709,23875197312,BARN,True,1979-11-22
22917997709,29915297437,BARN,True,1979-11-22
22917997709,29890698245,FAR,True,2006-09-29
22917997709,24850898150,FAR,True,2008-05-24
22918299630,30928198738,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22918299630,11924798132,BARN,True,1982-11-22
22918299630,22874998277,BARN,True,1982-11-22
22918299630,19840999818,MOR,True,2009-04-19
22926598590,30886299830,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22926598590,20862949960,BARN,True,1965-12-22
22926598590,28923049810,BARN,True,1965-12-22
22926598590,14928699944,FAR,True,1986-12-14
22926598590,12848999618,FAR,True,1989-04-12
22926598590,15918999865,FAR,True,1989-11-15
22926598590,18859499828,FAR,True,1994-05-18
22926798794,17856899020,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22926798794,20854399501,BARN,True,1967-12-22
22926798794,09924298402,BARN,True,1967-12-22
22926798794,17869299847,FAR,True,1992-06-17
22926798794,12850399849,FAR,True,2003-05-12
22926798794,31839699878,FAR,True,1996-03-31
22928698649,16826397792,BARN,True,1986-12-22
22928698649,14856599222,BARN,True,1986-12-22
22928997727,24918696888,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22928997727,29915195162,BARN,True,1989-12-22
22928997727,16925396676,BARN,True,1989-12-22
23815197291,13902949571,BARN,True,1951-01-23
23815197291,31872949456,BARN,True,1951-01-23
23817395864,19827497587,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23817395864,06904498538,BARN,True,1973-01-23
23817395864,24814398451,BARN,True,1973-01-23
23817395864,11850499316,MOR,True,2004-05-11
23817395864,04899798444,MOR,True,1997-09-04
23817395864,28840499512,MOR,True,2004-04-28
23817395864,08860999545,MOR,True,2009-06-08
23828696890,29918795748,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23828696890,19846296541,BARN,True,1986-02-23
23828696890,22836297443,BARN,True,1986-02-23
23845499659,31875198109,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23845499659,06891949713,BARN,True,1954-04-23
23845499659,15891749470,BARN,True,1954-04-23
23845499659,30907998858,MOR,True,1979-10-30
23845499659,19927799246,MOR,True,1977-12-19
23845499659,02858899535,MOR,True,1988-05-02
23847197137,16927398048,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23847197137,12894498100,BARN,True,1971-04-23
23847197137,30894299440,BARN,True,1971-04-23
23847197137,30910999563,FAR,True,2009-11-30
23847197137,11890798898,FAR,True,2007-09-11
23853049352,20830249231,BARN,True,1930-05-23
23853049352,26830248543,BARN,True,1930-05-23
23853049352,25922648673,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23853049352,02926194987,FAR,True,1961-12-02
23853049352,12885898031,FAR,True,1958-08-12
23853049352,17915297811,FAR,True,1952-11-17
23853049352,21825297062,FAR,True,1952-02-21
23854597035,22844596999,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23854597035,18891649386,BARN,True,1945-05-23
23854597035,28881748675,BARN,True,1945-05-23
23854597035,24867496900,MOR,True,1974-06-24
23854597035,15877997828,MOR,True,1979-07-15
23854597035,11876996202,MOR,True,1969-07-11
23858299349,30855098411,BARN,True,1982-05-23
23858299349,16924697303,BARN,True,1982-05-23
23858497027,16878396743,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23858497027,02835096729,BARN,True,1984-05-23
23858497027,14914896674,BARN,True,1984-05-23
23867499695,28847298199,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23867499695,03844498542,BARN,True,1974-06-23
23867499695,18854299421,BARN,True,1974-06-23
23867499695,24830698996,MOR,True,2006-03-24
23867499695,02900298466,MOR,True,2002-10-02
23868599987,21828599000,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23868599987,10815098167,BARN,True,1985-06-23
23868599987,20885098259,BARN,True,1985-06-23
23875197312,29915297437,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23875197312,27842049119,BARN,True,1951-07-23
23875197312,18831647406,BARN,True,1951-07-23
23875197312,22917997709,FAR,True,1979-11-22
23875197312,19859098161,FAR,True,1990-05-19
23880399586,08886797703,BARN,True,2003-08-23
23880399586,24867098271,BARN,True,2003-08-23
23886498268,26876397128,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23886498268,30882648903,BARN,True,1964-08-23
23886498268,27833049076,BARN,True,1964-08-23
23886498268,20889197731,MOR,True,1991-08-20
23886498268,28918698754,MOR,True,1986-11-28
23887499594,08904998339,BARN,True,1974-08-23
23887499594,23825098488,BARN,True,1974-08-23
23887899649,21827999994,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23887899649,29905197507,BARN,True,1978-08-23
23887899649,08895399621,BARN,True,1978-08-23
23887899649,17920699502,MOR,True,2006-12-17
23889497610,02909499316,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23889497610,01896996726,BARN,True,1994-08-23
23889497610,22896995832,BARN,True,1994-08-23
23889497610,08861798586,MOR,True,2017-06-08
23889497610,03851799566,MOR,True,2017-05-03
23894997230,25854996536,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23894997230,25891349397,BARN,True,1949-09-23
